id,name,url
c6d8ea75-05e7-44cc-a359-356f6e79351e,,https://geoegl.msp.gouv.qc.ca/ws/mffpecofor.fcgi?request=getcapabilities&service=wms&layers=sond_pet2&legend_format=image/png&feature_info_type=text/plain
385e5609-ab31-4585-aa5f-5bfa2a14c857,,https://geoegl.msp.gouv.qc.ca/ws/mffpecofor.fcgi?request=getcapabilities&service=wms&layers=sond_pet3&legend_format=image/png&feature_info_type=text/plain
5c23ae26-9234-440a-8052-2b64dda605af,,https://geoegl.msp.gouv.qc.ca/ws/mffpecofor.fcgi?request=getcapabilities&service=wms&layers=sond_pet4&legend_format=image/png&feature_info_type=text/plain
18f26f05-e2a2-4066-8f7f-4ee0db894bdf,,https://geoegl.msp.gouv.qc.ca/ws/mffpecofor.fcgi?request=getcapabilities&service=wms&layers=sond_pet5&legend_format=image/png&feature_info_type=text/plain
baad3bb6-5879-4e34-a4a6-a43212706cb7,,https://geoegl.msp.gouv.qc.ca/ws/mffpecofor.fcgi?request=getcapabilities&service=wms&layers=volumes_forestiers&legend_format=image/png&feature_info_type=text/plain
4a05016f-fa46-4b1d-94cf-ff45b4cb9391,,https://geoegl.msp.gouv.qc.ca/ws/radarsat.fcgi?service=wms&version=1.3.0&request=getcapabilities&layers=RADARSAT&legend_format=image/png&feature_info_type=text/plain
37d944eb-335b-40fe-8d80-835ff77bc5cb,,"https://infogeo.education.gouv.qc.ca/arcgis/services/DonneesOuvertes/SW_MEES/MapServer/WMSServer?request=GetCapabilities&service=WMS&layers=1,2,3,4,5,6,7,8&legend_format=image/png&feature_info_type=text/plain"
2d3b5cf8-b347-49c7-ad3b-bd6a9c15e443,,"https://infogeo.education.gouv.qc.ca/arcgis/services/DonneesOuvertes/SW_MEES/MapServer/WMSServer?request=GetCapabilities&service=WMS&layers=9,10,11,12,13,14,15,16,17,18,19,20,21&legend_format=image/png&feature_info_type=text/plain"
d3812df2-6988-409d-a626-ccbc58a59431,,https://servicesmatriciels.mern.gouv.qc.ca/erdas-iws/ogc/wms/Cartes_Images?service=WMS&REQUEST=GetCapabilities&layers=BDAT-100K&legend_format=image/png&feature_info_type=text/plain
1f2065a4-314f-4740-b091-43ac9e9e7019,,https://servicesmatriciels.mern.gouv.qc.ca/erdas-iws/ogc/wms/Cartes_Images?service=WMS&REQUEST=GetCapabilities&layers=BDGA-1M_Carte_Generale_Couleur_Estompage&legend_format=image/png&feature_info_type=text/plain
8dc04c10-708e-4afa-813e-acb96c3101a1,,https://servicesmatriciels.mern.gouv.qc.ca/erdas-iws/ogc/wms/Cartes_Images?service=WMS&REQUEST=GetCapabilities&layers=BDTQ-20K&legend_format=image/png&feature_info_type=text/plain
67026550-762c-4c4b-8296-a8a709e1d850,,https://servicesmatriciels.mern.gouv.qc.ca/erdas-iws/ogc/wms/Elevation?SERVICE=WMS&REQUEST=GetCapabilities&layers=Regional_MNA3D-Quebec-2M_Relief&legend_format=image/png&feature_info_type=text/plain
50ea1add-c7d3-4425-a695-e49618cf7ffe,,https://servicesmatriciels.mern.gouv.qc.ca/erdas-iws/ogc/wms/Elevation?SERVICE=WMS&REQUEST=GetCapabilities&layers=Regional_MNT-HC_MNT-HC-REGIONAL&legend_format=image/png&feature_info_type=text/plain
,Service Web d’imagerie pour inondations 2017 et 2019 (WMS),https://servicesmatriciels.mern.gouv.qc.ca/erdas-iws/ogc/wms/Imagerie_MERN?service=WMS&request=GetCapabilities&version=1.3.0&layers=Evenements-Securite-Civile&legend_format=image/png&feature_info_type=text/plain
855433d7-899d-40cc-bd89-a1253f5f6e0d,,https://servicesvecto2-atlas.mrnf.gouv.qc.ca/IDS_CSTF_UA_WMS/service.svc/get?request=GetCapabilities&service=WMS&layers=Unite_d_amenagement_20K&legend_format=image/png&feature_info_type=text/plain
fecb8382-19c7-4c73-87a5-2e2a3621a345,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_INDEX_INVENTAIRE_ECOFORESTIER_HISTORIQUE_WMS/service.svc/get?request=GetCapabilities&service=WMS&layers=Index_Inventaire_Ecoforestier_Historique&legend_format=image/png&feature_info_type=text/plain
,"Index de métadonnées de planification, suivis et contrôles historiques",https://servicesvectoriels.atlas.gouv.qc.ca/IDS_INDEX_INVENTAIRE_ECOFORESTIER_HISTORIQUE_WMS/service.svc/get?request=GetCapabilities&service=WMS&layers=Index_Inventaire_Ecoforestier_Historique&legend_format=image/png&feature_info_type=text/plain
98e6ddb5-e933-4145-aa76-6db89e9372cf,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_INVENTAIRE_ECOFORESTIER_WMS/service.svc/get?request=GetCapabilities&service=WMS&layers=Index_Inventaire_Ecoforestier_Continue&legend_format=image/png&feature_info_type=text/plain
963a87c9-3206-4221-b932-2ec5a0bee0e4,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=Activites_minieres&legend_format=image/png&feature_info_type=text/plain
0d4f0d20-f775-4b89-a363-48bb4c99c17c,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=Anomalies électromagnétiques&legend_format=image/png&feature_info_type=text/plain
dca37671-50bf-456f-86d7-96a2eb455985,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=Geochronologie&legend_format=image/png&feature_info_type=text/plain
3b7fb055-02da-46f7-83df-783f8d26c3a4,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=Geologie_socle&legend_format=image/png&feature_info_type=text/plain
04e19eaa-1e18-428e-9118-7ba11e85bf1b,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=Granulats&legend_format=image/png&feature_info_type=text/plain
385fc451-3e3d-4e61-80e1-80df8a033be7,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=Indices_gites_mines_carrieres&legend_format=image/png&feature_info_type=text/plain
f08604dc-f3ae-4150-bcaf-e6be5174e21b,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=Milieux_tourbeux&legend_format=image/png&feature_info_type=text/plain
1e602430-4f03-48a3-a249-104779fccac6,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=Potentiel_mineral&legend_format=image/png&feature_info_type=text/plain
7dcb80a6-eb36-47fd-88d7-5f61562cc48a,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=Rapports_travaux&legend_format=image/png&feature_info_type=text/plain
6cc7468b-c687-4eca-a3ae-cdd1e63d90b4,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=SGM:Dem_geochimie&legend_format=image/png&feature_info_type=text/plain
26151c46-4216-4815-9726-b252b040c01d,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=SGM:Dem_geologie_quaternaire&legend_format=image/png&feature_info_type=text/plain
2f367972-7a55-47f9-aaa6-6d3939b7136f,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=SGM:Dem_sondages&legend_format=image/png&feature_info_type=text/plain
0fd31a5f-2ede-4ded-b0a0-5f9de5f9d001,,https://servicesvectoriels.atlas.gouv.qc.ca/IDS_SGM_WMS/service.svc/get?request=getcapabilities&service=wms&layers=Travaux_geoscientifiques&legend_format=image/png&feature_info_type=text/plain
06b37043-e3d8-46e5-8ffc-759bcc8ccecf,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=aeroport&legend_format=image/png&feature_info_type=text/plain
ea44f51b-2866-4641-9ee7-8b05ebc1b124,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=aeroport_piste&legend_format=image/png&feature_info_type=text/plain
1211010d-9ba0-422a-9910-a8dab0aef0f0,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=aq_camion&legend_format=image/png&feature_info_type=text/plain
3921b608-712e-4980-a7eb-a8699bb7fd5c,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=bgr_v_dirct_genrl_geomt_act&legend_format=image/png&feature_info_type=text/plain
c937deb0-a089-4035-88f1-06b36bfd42c5,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=bgr_v_sous_route_res_sup_act&legend_format=image/png&feature_info_type=text/plain
8939044a-c0cd-4c98-9060-a77c8b43b0f2,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=chantiers_mtmdet&legend_format=image/png&feature_info_type=text/plain
c77c495a-2a4c-447e-9184-25722289007f,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=circulation_routier&legend_format=image/png&feature_info_type=text/plain
1dc7fe7f-4eb4-4d9b-a254-e48771bf49b7,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=conditions_routieres&legend_format=image/png&feature_info_type=text/plain
3daf57a7-2284-4c41-8bd8-332d8a35700a,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=convi_velo_glv&legend_format=image/png&feature_info_type=text/plain
0a41958d-ba62-4b5e-b19f-488290ead247,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=etablissement_mtq&legend_format=image/png&feature_info_type=text/plain
6d65a6ad-af47-4b70-a31f-7b4a14078245,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=evenements&legend_format=image/png&feature_info_type=text/plain
988dcd41-592c-4f80-9ac2-28d77bbad991,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=gsq_v_desc_strct_tri&legend_format=image/png&feature_info_type=text/plain
ac642959-170f-44da-856a-b3014ae5855b,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=iit_v_drang_condu_permn_ligne&legend_format=image/png&feature_info_type=text/plain
d5fc0e71-a4a9-4c68-bf31-151c7eb5bd6b,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=liaison_maritime&legend_format=image/png&feature_info_type=text/plain
1f3b874d-f881-4a6c-86ac-cfba856dfafc,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=lieuhabite&legend_format=image/png&feature_info_type=text/plain
6500aeee-1bf0-4b3a-9116-aefefc9f706b,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=parc_routier&legend_format=image/png&feature_info_type=text/plain
549a1076-94da-4163-b8ce-c6c5e97627ed,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=pes_v_limtn_charg&legend_format=image/png&feature_info_type=text/plain
dcf460ae-c27f-4721-bec4-6e4467a5a3b6,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=port_installation&legend_format=image/png&feature_info_type=text/plain
8f8766ba-47da-4043-804d-629c445da97d,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=radars_photos&legend_format=image/png&feature_info_type=text/plain
0e94f067-713a-4d3e-9f84-5d940ca65a04,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=repere_km&legend_format=image/png&feature_info_type=text/plain
c2c4f386-a736-4eaa-b5b6-28c3a8f75466,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=reseau_chfer_qc&legend_format=image/png&feature_info_type=text/plain
75b512a3-864a-424c-838c-2bd37523219a,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=site_inv_geotech_p&legend_format=image/png&feature_info_type=text/plain
caf5ceb9-a059-40f5-baa8-35170ec2a3f4,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=sortie_aut&legend_format=image/png&feature_info_type=text/plain
d7941cb1-69a8-4e8e-a117-6c0fd12c2037,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=stations_meteoroutieres&legend_format=image/png&feature_info_type=text/plain
0cf9d269-f861-424d-9e70-0c9634302302,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=telephone_urg&legend_format=image/png&feature_info_type=text/plain
205457ea-986f-4eb4-a003-b7d35719e670,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=villagerelais&legend_format=image/png&feature_info_type=text/plain
028d9f45-17ee-44d2-995f-035ef7184633,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=zones_degel&legend_format=image/png&feature_info_type=text/plain
e6c7f203-3673-485f-83de-f72d9c46b988,,https://ws.mapserver.transports.gouv.qc.ca/swtq?service=wms&request=getcapabilities&layers=zpegt&legend_format=image/png&feature_info_type=text/plain
3ac8ddff-fe0a-4a7a-8393-d5938e8f35e5,,https://www.servicesgeo.enviroweb.gouv.qc.ca/donnees/services/Public/Themes_publics/MapServer/WMSServer?service=wms&request=GetCapabilities&layers=Limites%20des%20feuillets%20cartographiques%20des%20zones%20inondables&legend_format=image/png&feature_info_type=text/plain
fef0a7a8-07ee-43d5-93d7-979d12dfcff3,,https://www.servicesgeo.enviroweb.gouv.qc.ca/donnees/services/Public/ZIS_Annexe_2/MapServer/WMSServer?service=wms&request=GetCapabilities&layers=0&legend_format=image/png&feature_info_type=text/plain
0206674f-c06b-4664-b36f-414a0cbb224f,,https://www.servicesgeo.enviroweb.gouv.qc.ca/donnees/services/Public/ZIS_Annexe2_arrete_30dec2019/MapServer/WMSServer?service=wms&request=GetCapabilities&layers=1&legend_format=image/png&feature_info_type=text/plain
20dfdb56-8619-42a2-bac4-42259a5fc38b,,https://www.servicesgeo.enviroweb.gouv.qc.ca/donnees/services/Public/ZIS_Annexe2_modifiee/MapServer/WMSServer?service=wms&request=GetCapabilities&layers=1&legend_format=image/png&feature_info_type=text/plain
